age,gender,education,smoking,alcohol,internet_usage,village_town,music,Ambient,Fusion Beat,Fusion Hardcore,Metal,Jazz,Rock,World & Electronic Music,Punk,Folk,Traditional Music,Indie,"Blues, Soul & Country",Classical,"Comedy, Literature & Cultural Narratives",Pop,Rap
19.0,female,college/bachelor degree,former smoker,social drinker,few hours a day,village,3.0,3.0,3.523809523809524,3.0,3.0,3.0,3.384615384615385,3.714285714285714,3.0,3.0,3.6000000000000005,3.2,2.4545454545454546,3.0,3.0,4.111111111111111,4.0
15.0,female,secondary school,tried smoking,social drinker,most of the day,city,5.0,2.636363636363636,2.7619047619047614,1.2222222222222223,1.0,3.0,1.923076923076923,3.142857142857143,1.3333333333333337,2.166666666666667,3.6000000000000005,1.9333333333333331,2.2727272727272725,1.5,3.0,4.111111111111111,3.5
19.0,female,secondary school,tried smoking,social drinker,few hours a day,city,5.0,2.818181818181818,3.0,1.2222222222222223,1.0,3.8333333333333335,3.076923076923077,2.642857142857143,1.3333333333333337,3.0,3.3000000000000007,2.666666666666667,2.7272727272727275,2.5,3.0,3.555555555555556,2.5
21.0,female,masters degree,never smoked,never,few hours a day,city,5.0,3.0,3.0476190476190474,2.888888888888889,4.0,2.333333333333333,3.3076923076923075,2.7142857142857144,4.0,3.1666666666666665,2.8000000000000003,2.8666666666666667,3.4545454545454546,3.5,3.375,2.888888888888889,3.5
19.0,female,college/bachelor degree,never smoked,never,few hours a day,city,5.0,2.363636363636364,3.428571428571428,1.2222222222222223,1.0,3.0,2.4615384615384617,3.142857142857143,1.3333333333333337,2.166666666666667,3.2,2.466666666666667,2.2727272727272725,2.0,3.0,4.111111111111111,2.5
17.0,female,secondary school,tried smoking,social drinker,few hours a day,village,5.0,3.6363636363636367,2.571428571428571,2.4444444444444446,3.0,1.3333333333333337,3.615384615384615,2.2857142857142856,3.8333333333333335,1.3333333333333337,3.4,2.8,2.1818181818181817,4.0,3.0,3.0,2.0
23.0,female,college/bachelor degree,current smoker,social drinker,few hours a day,city,5.0,2.636363636363636,3.523809523809524,2.7777777777777777,4.0,4.666666666666667,4.846153846153846,3.6428571428571423,4.666666666666667,2.166666666666667,3.3000000000000007,4.7333333333333325,2.090909090909091,1.0,3.0,3.555555555555556,4.0
24.0,male,secondary school,never smoked,social drinker,less than an hour a day,village,5.0,1.7272727272727273,3.523809523809524,2.666666666666666,5.0,4.0,4.76923076923077,3.8571428571428568,4.833333333333334,3.1666666666666665,2.6,4.4,2.4545454545454546,1.0,3.375,4.0,4.5
19.0,female,secondary school,former smoker,social drinker,less than an hour a day,city,5.0,3.3636363636363638,2.523809523809524,2.4444444444444446,5.0,3.666666666666667,4.0,2.714285714285714,4.5,3.666666666666667,2.6,4.066666666666666,2.818181818181818,5.0,2.625,2.0,2.0
19.0,female,college/bachelor degree,former smoker,drink a lot,few hours a day,city,5.0,3.4545454545454546,3.809523809523809,3.333333333333333,2.0,4.833333333333334,4.0,4.0,4.0,2.333333333333333,3.8,4.133333333333333,2.7272727272727275,3.5,3.375,4.0,4.0
22.0,female,secondary school,current smoker,social drinker,few hours a day,city,5.0,2.5454545454545454,3.761904761904761,2.0,1.0,2.5,3.230769230769231,3.7857142857142856,1.6666666666666663,3.333333333333333,3.3,2.6666666666666665,3.545454545454546,1.5,4.375,4.444444444444445,4.5
20.0,female,college/bachelor degree,former smoker,drink a lot,few hours a day,city,5.0,3.9090909090909087,3.2857142857142856,3.888888888888889,4.0,3.8333333333333335,3.384615384615385,2.8571428571428568,3.0,3.0,3.8,3.333333333333333,3.4545454545454546,3.5,3.0,3.0,2.5
21.0,female,college/bachelor degree,tried smoking,never,few hours a day,village,5.0,2.5454545454545454,3.3809523809523805,2.4444444444444446,4.0,1.6666666666666663,4.307692307692308,3.2857142857142856,3.333333333333333,3.333333333333333,3.6,3.6,4.636363636363637,1.5,4.375,5.0,3.0
19.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,1.9090909090909087,2.380952380952381,2.333333333333333,3.0,2.833333333333333,4.153846153846154,2.4285714285714284,1.1666666666666667,1.1666666666666667,2.4000000000000004,3.0,2.636363636363636,2.5,2.625,3.111111111111111,2.0
19.0,male,secondary school,tried smoking,social drinker,few hours a day,village,5.0,3.363636363636364,3.7142857142857135,2.666666666666667,2.0,2.166666666666667,3.692307692307693,3.5714285714285707,3.0,4.666666666666667,3.2,3.733333333333333,2.909090909090909,3.5,3.625,3.0,4.0
20.0,female,college/bachelor degree,current smoker,social drinker,few hours a day,city,5.0,1.7272727272727273,3.0476190476190474,1.8888888888888888,1.0,1.5,2.0,3.4285714285714284,3.1666666666666665,2.333333333333333,2.6,1.7999999999999998,2.7272727272727275,1.5,3.375,4.0,3.5
18.0,female,secondary school,current smoker,social drinker,few hours a day,city,5.0,3.272727272727273,3.238095238095237,4.888888888888888,5.0,2.333333333333333,3.615384615384616,3.428571428571429,3.1666666666666665,2.333333333333333,3.2,3.533333333333333,1.9090909090909087,2.5,3.375,2.888888888888889,3.0
19.0,male,secondary school,former smoker,drink a lot,few hours a day,city,5.0,1.9090909090909087,3.8571428571428568,3.4444444444444446,4.0,4.833333333333334,4.076923076923077,3.4285714285714284,4.833333333333334,2.333333333333333,2.0,3.6666666666666665,2.818181818181818,3.0,3.375,2.888888888888889,4.0
20.0,female,secondary school,tried smoking,never,less than an hour a day,city,5.0,2.1818181818181817,2.0,1.0,1.0,1.0,1.9230769230769231,1.7142857142857142,1.0,1.0,2.4,1.7333333333333334,1.818181818181818,1.0,2.25,2.111111111111111,1.0
22.0,male,secondary school,never smoked,social drinker,few hours a day,city,5.0,2.363636363636364,3.523809523809524,2.7777777777777777,2.0,4.833333333333334,3.3076923076923075,3.571428571428571,4.0,2.333333333333333,3.0,3.2666666666666666,3.1818181818181817,2.5,3.375,4.0,4.0
20.0,male,secondary school,never smoked,social drinker,most of the day,city,1.0,1.3636363636363638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.625,1.0,1.0
20.0,female,secondary school,tried smoking,social drinker,few hours a day,city,5.0,3.545454545454546,2.333333333333333,1.2222222222222223,1.0,2.166666666666667,2.692307692307692,2.571428571428571,1.3333333333333337,1.3333333333333337,3.8,2.2,2.090909090909091,3.5,3.625,4.111111111111111,3.0
27.0,female,masters degree,former smoker,social drinker,few hours a day,city,5.0,2.636363636363636,3.8571428571428568,1.2222222222222223,1.0,3.0,3.5384615384615388,3.5,3.0,2.166666666666667,3.3000000000000007,3.533333333333333,2.5454545454545454,2.5,3.0,3.555555555555556,4.0
19.0,female,secondary school,former smoker,social drinker,few hours a day,city,5.0,2.5454545454545454,2.571428571428572,2.666666666666667,2.0,3.0,3.5384615384615388,2.6428571428571423,3.8333333333333335,1.3333333333333337,2.9000000000000004,3.533333333333333,1.9090909090909087,3.0,3.0,3.555555555555556,3.5
22.0,male,secondary school,tried smoking,never,few hours a day,city,5.0,1.7272727272727273,3.761904761904762,4.0,2.0,2.5,2.8461538461538463,4.071428571428571,1.6666666666666663,3.333333333333333,2.1,2.466666666666667,2.7272727272727275,2.0,3.75,3.333333333333333,4.5
19.0,male,college/bachelor degree,current smoker,drink a lot,most of the day,city,5.0,3.4545454545454546,2.9047619047619047,2.2222222222222223,2.0,2.333333333333333,3.5384615384615388,2.8571428571428568,2.333333333333333,2.333333333333333,3.8,2.733333333333334,2.7272727272727275,3.0,3.375,4.0,4.0
20.0,female,secondary school,tried smoking,social drinker,few hours a day,city,4.0,3.090909090909091,3.571428571428571,1.3333333333333333,1.0,4.0,3.846153846153847,3.2857142857142856,1.5,1.5,3.8,3.666666666666667,2.090909090909091,1.5,3.375,4.0,4.0
20.0,male,secondary school,tried smoking,social drinker,few hours a day,village,4.0,3.0,3.1428571428571423,2.7777777777777777,4.0,3.0,4.153846153846154,3.1428571428571423,3.8333333333333335,3.0,3.0000000000000004,3.6,3.0,3.0,3.0,3.0,3.0
21.0,female,secondary school,never smoked,social drinker,few hours a day,city,5.0,3.9090909090909087,4.238095238095238,2.0,1.0,3.333333333333333,3.5384615384615388,4.0,3.333333333333333,2.5,4.8,3.466666666666667,3.545454545454546,1.5,4.375,5.0,4.0
16.0,female,primary school,tried smoking,never,few hours a day,village,5.0,2.5454545454545454,2.0,2.1111111111111107,4.0,2.833333333333333,4.0,2.214285714285714,4.5,2.0,2.3,3.933333333333333,1.818181818181818,3.0,1.375,1.4444444444444444,1.5
19.0,female,secondary school,former smoker,never,less than an hour a day,city,5.0,2.363636363636364,3.095238095238095,1.1111111111111112,1.0,3.666666666666667,3.461538461538462,2.642857142857143,3.666666666666667,2.0,2.5,3.533333333333333,1.7272727272727273,3.0,2.625,2.555555555555556,3.0
18.0,female,secondary school,tried smoking,drink a lot,few hours a day,village,5.0,3.1818181818181817,3.333333333333333,1.8888888888888888,3.0,3.0,4.846153846153846,3.214285714285714,2.166666666666667,2.166666666666667,3.3000000000000007,4.466666666666667,3.909090909090909,3.5,3.0,3.555555555555556,2.5
23.0,male,college/bachelor degree,former smoker,drink a lot,few hours a day,city,5.0,2.090909090909091,3.095238095238095,4.0,2.0,1.6666666666666663,3.153846153846154,4.714285714285714,2.5,1.6666666666666663,3.2,3.0,2.454545454545455,1.0,4.375,5.0,3.5
19.0,male,secondary school,former smoker,social drinker,few hours a day,village,5.0,2.363636363636364,2.0,3.111111111111111,2.0,2.833333333333333,2.6923076923076925,2.571428571428571,2.833333333333333,1.1666666666666667,2.2,3.0,1.8181818181818183,2.5,2.625,2.0,1.5
19.0,female,secondary school,tried smoking,drink a lot,less than an hour a day,city,5.0,2.1818181818181817,4.523809523809524,2.0,1.0,4.166666666666667,3.615384615384616,4.071428571428571,1.6666666666666663,2.5,3.1,3.1333333333333333,3.363636363636364,1.5,3.75,4.444444444444445,5.0
22.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,city,5.0,3.272727272727273,3.4761904761904763,1.3333333333333333,1.0,3.1666666666666665,2.923076923076924,3.4285714285714284,3.1666666666666665,1.5,3.2,2.8,1.7272727272727275,2.5,3.375,2.888888888888889,4.5
18.0,female,secondary school,tried smoking,social drinker,most of the day,city,5.0,2.5454545454545454,1.238095238095238,2.333333333333333,5.0,2.6666666666666665,3.5384615384615383,1.2142857142857142,2.6666666666666665,4.333333333333334,1.9,3.6,2.363636363636364,5.0,1.625,1.5555555555555556,1.0
20.0,male,college/bachelor degree,never smoked,social drinker,few hours a day,city,4.0,2.3636363636363638,1.0,2.333333333333333,5.0,1.8333333333333333,2.6923076923076925,1.0,1.0,1.8333333333333333,1.6,2.2666666666666666,1.181818181818182,4.5,1.625,1.0,1.0
19.0,female,secondary school,tried smoking,social drinker,less than an hour a day,village,5.0,4.090909090909091,4.333333333333333,1.777777777777778,2.0,1.6666666666666663,4.000000000000001,3.857142857142857,2.5,4.166666666666667,4.8,2.933333333333333,3.0,2.0,4.375,5.0,5.0
25.0,female,masters degree,never smoked,social drinker,few hours a day,city,4.0,4.2727272727272725,3.4761904761904763,2.1111111111111107,4.0,2.0,3.3846153846153846,2.2857142857142856,2.0,2.0,4.4,2.466666666666667,3.2727272727272725,1.5,3.875,3.111111111111111,3.0
18.0,female,secondary school,current smoker,social drinker,few hours a day,city,5.0,3.4545454545454546,2.333333333333333,1.4444444444444444,2.0,2.0,2.6153846153846154,2.571428571428571,1.1666666666666667,2.0,3.6000000000000005,2.066666666666667,1.9090909090909087,3.5,2.625,3.111111111111111,2.0
20.0,female,college/bachelor degree,current smoker,social drinker,few hours a day,city,5.0,2.363636363636364,1.9047619047619049,1.5555555555555556,2.0,3.0,4.461538461538462,2.214285714285714,3.0,2.166666666666667,2.3000000000000003,4.266666666666666,1.727272727272727,2.0,3.0,2.4444444444444446,2.5
15.0,female,primary school,never smoked,social drinker,few hours a day,city,5.0,3.3636363636363638,4.380952380952381,3.4444444444444446,2.0,5.0,4.615384615384616,4.428571428571429,4.166666666666667,3.333333333333333,3.6,4.8,3.363636363636364,2.0,5.0,3.888888888888889,4.5
19.0,female,secondary school,never smoked,never,few hours a day,city,5.0,3.545454545454545,1.809523809523809,2.0,4.0,4.333333333333334,4.384615384615385,1.2142857142857142,2.6666666666666665,3.5,3.3000000000000003,3.8,2.636363636363636,1.5,2.25,1.5555555555555556,1.0
19.0,female,secondary school,tried smoking,never,few hours a day,city,5.0,2.909090909090909,3.333333333333333,3.111111111111111,1.0,1.6666666666666663,2.230769230769231,3.5,1.6666666666666663,2.5,3.5,2.2666666666666666,3.363636363636364,2.0,5.0,4.444444444444445,4.0
16.0,female,secondary school,never smoked,never,few hours a day,village,5.0,2.636363636363636,2.6666666666666665,1.8888888888888888,1.0,1.5,3.692307692307693,2.6428571428571423,1.5,2.333333333333333,3.1,2.933333333333333,2.090909090909091,2.0,3.375,3.4444444444444446,4.0
19.0,male,college/bachelor degree,tried smoking,social drinker,few hours a day,city,5.0,3.272727272727273,2.761904761904762,3.888888888888889,2.0,1.5,2.3846153846153846,3.571428571428571,1.5,1.5,3.4000000000000004,2.0,2.090909090909091,3.0,4.625,4.0,2.5
18.0,female,college/bachelor degree,former smoker,social drinker,few hours a day,city,5.0,4.636363636363637,4.714285714285714,2.333333333333333,2.0,5.0,3.9230769230769234,4.571428571428571,2.5,5.0,4.8,3.933333333333333,3.6363636363636367,5.0,4.375,5.0,5.0
15.0,male,primary school,tried smoking,social drinker,few hours a day,city,2.0,2.5454545454545454,2.095238095238096,2.333333333333333,3.0,2.833333333333333,3.153846153846154,2.5,2.0,1.1666666666666667,2.7,2.7333333333333334,1.5454545454545454,1.5,3.25,2.555555555555556,2.5
20.0,female,secondary school,current smoker,social drinker,few hours a day,city,5.0,3.181818181818182,3.1428571428571423,1.7777777777777777,1.0,3.0,2.846153846153846,2.5,1.3333333333333337,2.166666666666667,3.5,2.6666666666666665,2.5454545454545454,3.0,3.625,3.555555555555556,3.5
20.0,male,secondary school,never smoked,never,few hours a day,village,5.0,4.454545454545454,4.571428571428571,5.0,5.0,5.0,5.0,5.0,5.0,4.166666666666667,4.8,5.0,4.818181818181818,4.0,4.375,5.0,3.5
20.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,2.818181818181818,1.952380952380952,1.0,1.0,1.0,1.5384615384615383,1.8571428571428568,1.0,1.0,3.4000000000000004,1.5333333333333332,1.7272727272727273,2.5,2.25,3.2222222222222223,1.5
20.0,female,secondary school,former smoker,social drinker,less than an hour a day,city,5.0,2.818181818181818,2.6666666666666665,3.0,1.0,1.5,2.153846153846154,3.214285714285713,2.333333333333333,1.5,3.1,2.1333333333333333,1.9090909090909087,1.5,3.375,3.4444444444444446,3.5
19.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,1.7272727272727273,3.1904761904761907,3.111111111111111,1.0,2.5,3.9230769230769234,3.2857142857142856,2.5,2.5,2.4,3.533333333333333,2.7272727272727275,1.5,3.75,3.888888888888889,3.5
16.0,female,currently a primary school pupil,never smoked,social drinker,less than an hour a day,city,5.0,2.636363636363636,2.7142857142857144,1.6666666666666667,1.0,3.666666666666667,2.5384615384615388,2.2142857142857144,2.833333333333333,2.833333333333333,2.9,2.8,3.2727272727272725,2.0,2.625,2.555555555555556,2.5
18.0,female,secondary school,former smoker,social drinker,few hours a day,city,5.0,3.727272727272727,3.666666666666666,2.4444444444444446,1.0,4.0,3.615384615384616,3.7857142857142856,2.333333333333333,3.1666666666666665,4.5,3.8,3.090909090909091,3.0,3.375,4.555555555555555,3.5
20.0,male,secondary school,tried smoking,social drinker,few hours a day,village,5.0,2.5454545454545454,2.523809523809524,3.888888888888889,4.0,2.166666666666667,3.692307692307692,3.1428571428571423,3.0,2.166666666666667,2.8,3.733333333333333,2.3636363636363638,1.5,3.625,3.0,2.5
16.0,female,college/bachelor degree,never smoked,never,few hours a day,city,5.0,3.090909090909091,3.619047619047618,2.666666666666667,2.0,3.0,4.538461538461538,2.9285714285714284,2.166666666666667,2.166666666666667,3.7,3.8,3.454545454545454,2.0,3.0,3.555555555555556,4.0
18.0,female,primary school,tried smoking,social drinker,few hours a day,city,5.0,2.818181818181818,2.142857142857143,2.4444444444444446,5.0,2.833333333333333,4.769230769230769,2.142857142857143,4.5,2.0,2.6,4.333333333333333,1.5454545454545454,3.0,2.625,2.0,1.5
20.0,male,secondary school,never smoked,social drinker,few hours a day,village,5.0,3.4545454545454546,2.571428571428571,1.1111111111111112,1.0,1.1666666666666667,3.0000000000000004,2.214285714285714,2.833333333333333,1.1666666666666667,3.7,2.1333333333333333,3.2727272727272725,5.0,2.0,3.6666666666666665,1.5
18.0,female,primary school,never smoked,social drinker,few hours a day,city,5.0,2.363636363636364,3.2857142857142856,2.2222222222222223,2.0,3.1666666666666665,3.076923076923077,3.642857142857143,3.1666666666666665,2.333333333333333,3.3,3.1333333333333333,2.909090909090909,2.0,3.375,4.555555555555555,3.0
19.0,male,secondary school,tried smoking,social drinker,less than an hour a day,village,5.0,2.818181818181818,3.952380952380953,4.0,4.0,2.333333333333333,3.846153846153847,4.285714285714286,4.0,4.0,3.4000000000000004,3.4000000000000004,3.545454545454546,2.5,3.375,4.0,4.5
19.0,female,college/bachelor degree,never smoked,social drinker,few hours a day,city,5.0,2.5454545454545454,3.0476190476190474,2.666666666666667,2.0,3.0,3.384615384615385,3.4285714285714284,2.166666666666667,2.166666666666667,3.4000000000000004,3.2,2.7272727272727275,2.0,3.625,4.111111111111111,2.5
