age,gender,education,smoking,alcohol,internet_usage,music,slow_songs,dance,folk,country,classical,musical,pop,rock,metal_hardrock,punk,hiphop_rap,reggae_ska,swing_jazz,rock_n_roll,alternative,latino,techno_trance,opera,Cluster
20.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,27
22.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,5
21.0,male,secondary school,tried smoking,social drinker,few hours a day,4.0,3.0,3.0,2.0,1.0,3.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,29
22.0,female,college/bachelor degree,former smoker,social drinker,few hours a day,5.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,2.0,1.0,3.0,4.0,5.0,2.0,4.0,1.0,4.0,85
24.0,male,secondary school,tried smoking,drink a lot,few hours a day,4.0,3.0,4.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,77
19.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,1.0,75
18.0,female,secondary school,never smoked,never,few hours a day,5.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,4.0,20
24.0,female,college/bachelor degree,never smoked,never,most of the day,5.0,3.0,4.0,1.0,1.0,1.0,3.0,5.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,27
22.0,male,secondary school,former smoker,social drinker,few hours a day,5.0,3.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,68
20.0,male,secondary school,former smoker,social drinker,few hours a day,5.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,1.0,3.0,3.0,5.0,2.0,1.0,2.0,67
20.0,female,college/bachelor degree,tried smoking,social drinker,less than an hour a day,5.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,1.0,2.0,44
19.0,female,secondary school,current smoker,drink a lot,few hours a day,5.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,36
21.0,female,secondary school,former smoker,drink a lot,few hours a day,5.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,27
25.0,male,masters degree,never smoked,never,no time at all,5.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,22
28.0,female,masters degree,never smoked,never,few hours a day,5.0,2.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,5.0,1.0,3.0,69
20.0,female,secondary school,current smoker,social drinker,few hours a day,5.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,4.0,12
20.0,female,secondary school,former smoker,social drinker,few hours a day,5.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,37
23.0,male,secondary school,former smoker,social drinker,few hours a day,5.0,3.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,3.0,5.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,68
27.0,male,doctorate degree,tried smoking,drink a lot,few hours a day,5.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,5.0,5.0,1.0,2.0,2.0,4.0,5.0,5.0,4.0,1.0,2.0,78
21.0,male,college/bachelor degree,tried smoking,social drinker,few hours a day,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2
23.0,female,secondary school,current smoker,social drinker,few hours a day,5.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,18
22.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5
28.0,female,masters degree,former smoker,social drinker,few hours a day,3.0,1.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,5.0,91
22.0,female,secondary school,tried smoking,social drinker,less than an hour a day,4.0,3.0,2.0,2.0,1.0,3.0,4.0,5.0,4.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,4.0,85
18.0,male,college/bachelor degree,tried smoking,social drinker,less than an hour a day,5.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,5.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,30
25.0,female,secondary school,never smoked,social drinker,most of the day,5.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,33
20.0,female,college/bachelor degree,current smoker,drink a lot,few hours a day,5.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,32
28.0,female,secondary school,current smoker,social drinker,few hours a day,4.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,1.0,1.0,64
23.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,1.0,5.0,3.0,4.0,4.0,4.0,1.0,5.0,43
21.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,5.0,3.0,5.0,4.0,5.0,5.0,2.0,3.0,1.0,99
25.0,female,college/bachelor degree,former smoker,social drinker,few hours a day,5.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0,5.0,2.0,3.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,1.0,63
28.0,female,masters degree,former smoker,drink a lot,few hours a day,5.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,73
19.0,male,secondary school,tried smoking,drink a lot,few hours a day,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,2.0,2
30.0,female,secondary school,never smoked,never,less than an hour a day,5.0,3.0,2.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0,5.0,1.0,1.0,78
28.0,female,secondary school,former smoker,social drinker,few hours a day,5.0,5.0,5.0,1.0,1.0,2.0,3.0,5.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,88
19.0,female,secondary school,current smoker,social drinker,few hours a day,5.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,3.0,2.0,63
21.0,male,college/bachelor degree,tried smoking,social drinker,less than an hour a day,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,93
19.0,male,college/bachelor degree,current smoker,social drinker,few hours a day,5.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,44
18.0,female,secondary school,never smoked,social drinker,few hours a day,5.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,5.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,30
18.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,90
18.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,5
17.0,female,college/bachelor degree,current smoker,drink a lot,less than an hour a day,5.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,4.0,2.0,2.0,12
21.0,male,college/bachelor degree,never smoked,social drinker,few hours a day,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,22
18.0,female,secondary school,tried smoking,never,few hours a day,5.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,5
21.0,male,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,3.0,4.0,5.0,2.0,3.0,5.0,4.0,2.0,3.0,3.0,5.0,5.0,1.0,5.0,4.0,3.0,65
23.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,4.0,4.0,2.0,2.0,3.0,5.0,5.0,4.0,2.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,53
18.0,female,primary school,never smoked,social drinker,less than an hour a day,5.0,3.0,3.0,5.0,3.0,1.0,5.0,5.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,79
20.0,female,secondary school,never smoked,social drinker,most of the day,5.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,30
19.0,female,secondary school,current smoker,social drinker,most of the day,5.0,5.0,5.0,4.0,1.0,3.0,3.0,5.0,3.0,1.0,1.0,5.0,5.0,3.0,2.0,2.0,5.0,2.0,2.0,0
20.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,4.0,3.0,1.0,2.0,3.0,5.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,18
26.0,female,college/bachelor degree,current smoker,never,few hours a day,5.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,76
21.0,female,college/bachelor degree,never smoked,never,few hours a day,5.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,23
19.0,male,secondary school,current smoker,social drinker,most of the day,5.0,2.0,1.0,3.0,3.0,5.0,2.0,4.0,5.0,5.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,20
23.0,male,secondary school,current smoker,drink a lot,few hours a day,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,1.0,2.0,94
21.0,female,secondary school,tried smoking,social drinker,less than an hour a day,5.0,3.0,4.0,2.0,1.0,2.0,4.0,5.0,5.0,1.0,2.0,4.0,5.0,2.0,4.0,3.0,5.0,2.0,1.0,45
22.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,4.0,5.0,1.0,2.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,2.0,73
18.0,male,secondary school,current smoker,drink a lot,few hours a day,5.0,3.0,4.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,96
21.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,74
23.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,42
17.0,female,college/bachelor degree,current smoker,drink a lot,less than an hour a day,5.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,2.0,12
20.0,female,secondary school,former smoker,drink a lot,few hours a day,4.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,4.0,1.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,0
22.0,female,secondary school,tried smoking,social drinker,few hours a day,4.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,1.0,4.0,1.0,1.0,11
20.0,female,secondary school,never smoked,never,few hours a day,5.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0,35
19.0,female,college/bachelor degree,former smoker,social drinker,most of the day,5.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,17
25.0,female,masters degree,tried smoking,social drinker,less than an hour a day,5.0,3.0,5.0,3.0,3.0,1.0,3.0,3.0,5.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,3.0,3.0,1.0,45
29.0,male,secondary school,never smoked,never,few hours a day,4.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,5.0,5.0,4.0,1.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,78
29.0,male,secondary school,former smoker,drink a lot,less than an hour a day,5.0,3.0,2.0,4.0,5.0,5.0,3.0,2.0,3.0,2.0,1.0,4.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,40
17.0,female,primary school,tried smoking,social drinker,few hours a day,5.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3
17.0,female,secondary school,never smoked,social drinker,less than an hour a day,5.0,4.0,3.0,2.0,2.0,4.0,3.0,5.0,5.0,4.0,5.0,2.0,3.0,5.0,3.0,3.0,2.0,1.0,4.0,85
19.0,male,secondary school,former smoker,social drinker,few hours a day,4.0,3.0,3.0,1.0,3.0,3.0,1.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,15
18.0,female,secondary school,former smoker,social drinker,few hours a day,4.0,3.0,4.0,2.0,1.0,5.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,5.0,3.0,5.0,4.0,2.0,4.0,80
20.0,female,college/bachelor degree,never smoked,social drinker,less than an hour a day,5.0,3.0,3.0,5.0,1.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,13
21.0,female,college/bachelor degree,former smoker,drink a lot,few hours a day,5.0,3.0,3.0,3.0,2.0,5.0,3.0,5.0,5.0,2.0,2.0,4.0,3.0,5.0,4.0,5.0,5.0,2.0,2.0,54
18.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,4.0,2.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,3
19.0,female,primary school,tried smoking,social drinker,few hours a day,4.0,3.0,5.0,3.0,3.0,2.0,5.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,5.0,2.0,3.0,53
19.0,male,secondary school,current smoker,drink a lot,few hours a day,5.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,4.0,3.0,3.0,1.0,90
20.0,male,secondary school,current smoker,drink a lot,less than an hour a day,5.0,3.0,2.0,4.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,5.0,3.0,2.0,1.0,2.0,4.0,1.0,96
19.0,male,secondary school,tried smoking,never,less than an hour a day,5.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,5.0,5.0,1.0,15
18.0,female,primary school,never smoked,social drinker,few hours a day,5.0,4.0,5.0,1.0,3.0,2.0,5.0,5.0,2.0,1.0,1.0,5.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,79
18.0,male,secondary school,former smoker,social drinker,few hours a day,5.0,3.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,22
16.0,female,primary school,former smoker,never,few hours a day,5.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,5.0,5.0,5.0,3.0,3.0,4.0,2.0,4.0,1.0,1.0,2.0,12
18.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,52
19.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,4.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,52
24.0,female,college/bachelor degree,never smoked,social drinker,most of the day,4.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,5.0,1.0,4.0,51
19.0,female,secondary school,never smoked,social drinker,less than an hour a day,5.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,5.0,51
19.0,female,masters degree,never smoked,never,no time at all,2.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,16
20.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,4.0,3.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,2.0,2.0,4.0,5.0,2.0,5.0,2.0,4.0,53
21.0,female,college/bachelor degree,former smoker,drink a lot,most of the day,5.0,1.0,3.0,2.0,1.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,3.0,2.0,74
23.0,male,college/bachelor degree,current smoker,drink a lot,few hours a day,5.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,6
23.0,male,college/bachelor degree,tried smoking,drink a lot,few hours a day,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,1.0,2.0,2.0,5.0,2.0,3.0,3.0,4.0,47
17.0,male,secondary school,tried smoking,social drinker,less than an hour a day,4.0,3.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,90
18.0,female,secondary school,never smoked,social drinker,few hours a day,5.0,3.0,3.0,5.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,4.0,1.0,5.0,13
26.0,male,masters degree,former smoker,drink a lot,few hours a day,5.0,3.0,1.0,3.0,4.0,5.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,3.0,4.0,5.0,5.0,2.0,40
22.0,male,college/bachelor degree,tried smoking,drink a lot,few hours a day,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,56
22.0,male,secondary school,tried smoking,social drinker,less than an hour a day,5.0,4.0,2.0,3.0,2.0,5.0,4.0,2.0,5.0,4.0,5.0,1.0,3.0,3.0,5.0,5.0,2.0,1.0,3.0,43
25.0,male,college/bachelor degree,tried smoking,social drinker,most of the day,5.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,2.0,21
21.0,female,secondary school,never smoked,drink a lot,few hours a day,5.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,5.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,10
18.0,female,secondary school,former smoker,social drinker,few hours a day,5.0,3.0,4.0,3.0,1.0,5.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,5.0,2.0,5.0,3.0,3.0,5.0,80
15.0,female,currently a primary school pupil,never smoked,never,less than an hour a day,5.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,22
17.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,1.0,46
22.0,female,college/bachelor degree,never smoked,social drinker,less than an hour a day,5.0,3.0,5.0,5.0,2.0,5.0,3.0,3.0,3.0,1.0,1.0,5.0,1.0,5.0,4.0,5.0,5.0,1.0,4.0,80
21.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,2.0,4.0,1.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,5.0,85
21.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,4.0,5.0,2.0,1.0,3.0,4.0,5.0,3.0,1.0,3.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,2.0,5
19.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,5.0,5.0,3.0,1.0,2.0,26
26.0,male,college/bachelor degree,former smoker,drink a lot,few hours a day,4.0,4.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,40
26.0,female,masters degree,tried smoking,social drinker,few hours a day,5.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,1.0,4.0,4.0,5.0,2.0,3.0,1.0,1.0,78
25.0,male,secondary school,former smoker,drink a lot,few hours a day,5.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,22
19.0,female,college/bachelor degree,former smoker,drink a lot,few hours a day,5.0,3.0,5.0,3.0,3.0,5.0,5.0,2.0,3.0,1.0,2.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,3.0,65
20.0,male,college/bachelor degree,never smoked,social drinker,few hours a day,5.0,5.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,42
18.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,5.0,1
25.0,female,college/bachelor degree,current smoker,social drinker,few hours a day,5.0,3.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,73
23.0,male,secondary school,former smoker,drink a lot,few hours a day,5.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,81
24.0,male,college/bachelor degree,tried smoking,social drinker,less than an hour a day,5.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,5.0,1.0,3.0,5.0,1.0,3.0,1.0,81
20.0,male,college/bachelor degree,tried smoking,never,few hours a day,5.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,5.0,3.0,5.0,1.0,1.0,3.0,3.0,4.0,1.0,3.0,3.0,74
19.0,female,college/bachelor degree,never smoked,social drinker,less than an hour a day,5.0,2.0,3.0,1.0,2.0,3.0,4.0,5.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,35
18.0,male,secondary school,never smoked,social drinker,few hours a day,5.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,5.0,5.0,5.0,2.0,2.0,3.0,5.0,4.0,2.0,2.0,1.0,67
25.0,female,secondary school,current smoker,drink a lot,most of the day,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,24
22.0,male,masters degree,former smoker,never,few hours a day,1.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,93
26.0,male,masters degree,current smoker,social drinker,few hours a day,4.0,3.0,3.0,1.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,40
19.0,female,secondary school,never smoked,never,less than an hour a day,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,93
16.0,female,college/bachelor degree,former smoker,social drinker,less than an hour a day,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16
18.0,male,secondary school,tried smoking,drink a lot,few hours a day,5.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0,20
20.0,female,secondary school,current smoker,social drinker,few hours a day,5.0,4.0,3.0,1.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,92
17.0,female,college/bachelor degree,current smoker,drink a lot,less than an hour a day,5.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,12
20.0,female,secondary school,tried smoking,social drinker,most of the day,3.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,83
19.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,33
25.0,male,masters degree,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,5.0,1.0,3.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,3.0,5.0,2.0,5.0,5.0,3.0,39
19.0,male,secondary school,former smoker,social drinker,few hours a day,5.0,5.0,3.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,88
18.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,36
